split,domain,kind,anomaly_type,image_path,mask_path,source_path,mask_kind,mask_scale,augmentation
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0101__001.png,train/masks/mms_stretch__train__synthetic__IMG_0101__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0101.png,scratch,1,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0101__002.png,train/masks/mms_stretch__train__synthetic__IMG_0101__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0101.png,scratch,4,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0101__003.png,train/masks/mms_stretch__train__synthetic__IMG_0101__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0101.png,blob,4,zoom-in-1.13+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0101__004.png,train/masks/mms_stretch__train__synthetic__IMG_0101__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0101.png,blob,2,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0101__005.png,train/masks/mms_stretch__train__synthetic__IMG_0101__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0101.png,scratch,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0101__006.png,train/masks/mms_stretch__train__synthetic__IMG_0101__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0101.png,scratch,5,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0101__007.png,train/masks/mms_stretch__train__synthetic__IMG_0101__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0101.png,scratch_cluster,3,zoom-none+bg-recolor
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0047__000.png,train/masks/mms_stretch__train__clean__IMG_0047__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0047.png,zero,,zoom-in-1.19+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0047__000.png,train/masks/mms_stretch__train__synthetic__IMG_0047__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0047.png,scratch_cluster,2,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0047__001.png,train/masks/mms_stretch__train__synthetic__IMG_0047__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0047.png,blob,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0047__002.png,train/masks/mms_stretch__train__synthetic__IMG_0047__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0047.png,scratch_cluster,3,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0047__003.png,train/masks/mms_stretch__train__synthetic__IMG_0047__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0047.png,scratch,4,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0047__004.png,train/masks/mms_stretch__train__synthetic__IMG_0047__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0047.png,scratch_cluster,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0047__005.png,train/masks/mms_stretch__train__synthetic__IMG_0047__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0047.png,scratch,1,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0047__006.png,train/masks/mms_stretch__train__synthetic__IMG_0047__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0047.png,blob,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0047__007.png,train/masks/mms_stretch__train__synthetic__IMG_0047__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0047.png,blob,2,zoom-none+bg-none
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0007__000.png,train/masks/mms_stretch__train__clean__IMG_0007__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0007.png,zero,,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0007__000.png,train/masks/mms_stretch__train__synthetic__IMG_0007__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0007.png,scratch,5,zoom-in-1.09+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0007__001.png,train/masks/mms_stretch__train__synthetic__IMG_0007__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0007.png,blob,2,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0007__002.png,train/masks/mms_stretch__train__synthetic__IMG_0007__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0007.png,blob,1,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0007__003.png,train/masks/mms_stretch__train__synthetic__IMG_0007__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0007.png,blob,2,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0007__004.png,train/masks/mms_stretch__train__synthetic__IMG_0007__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0007.png,scratch,5,zoom-out-0.79+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0007__005.png,train/masks/mms_stretch__train__synthetic__IMG_0007__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0007.png,blob,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0007__006.png,train/masks/mms_stretch__train__synthetic__IMG_0007__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0007.png,scratch_cluster,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0007__007.png,train/masks/mms_stretch__train__synthetic__IMG_0007__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0007.png,scratch_cluster,3,zoom-none+bg-none
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0018__000.png,train/masks/mms_stretch__train__clean__IMG_0018__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0018.png,zero,,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0018__000.png,train/masks/mms_stretch__train__synthetic__IMG_0018__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0018.png,scratch_cluster,1,zoom-in-1.21+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0018__001.png,train/masks/mms_stretch__train__synthetic__IMG_0018__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0018.png,scratch_cluster,4,zoom-out-0.88+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0018__002.png,train/masks/mms_stretch__train__synthetic__IMG_0018__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0018.png,scratch_cluster,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0018__003.png,train/masks/mms_stretch__train__synthetic__IMG_0018__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0018.png,scratch,3,zoom-in-1.22+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0018__004.png,train/masks/mms_stretch__train__synthetic__IMG_0018__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0018.png,scratch,4,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0018__005.png,train/masks/mms_stretch__train__synthetic__IMG_0018__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0018.png,scratch,4,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0018__006.png,train/masks/mms_stretch__train__synthetic__IMG_0018__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0018.png,scratch,3,zoom-out-0.80+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0018__007.png,train/masks/mms_stretch__train__synthetic__IMG_0018__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0018.png,blob,2,zoom-none+bg-none
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0156__000.png,train/masks/mms_stretch__train__clean__IMG_0156__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0156.png,zero,,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0156__000.png,train/masks/mms_stretch__train__synthetic__IMG_0156__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0156.png,scratch_cluster,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0156__001.png,train/masks/mms_stretch__train__synthetic__IMG_0156__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0156.png,blob,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0156__002.png,train/masks/mms_stretch__train__synthetic__IMG_0156__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0156.png,scratch,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0156__003.png,train/masks/mms_stretch__train__synthetic__IMG_0156__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0156.png,blob,5,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0156__004.png,train/masks/mms_stretch__train__synthetic__IMG_0156__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0156.png,scratch_cluster,1,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0156__005.png,train/masks/mms_stretch__train__synthetic__IMG_0156__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0156.png,scratch_cluster,1,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0156__006.png,train/masks/mms_stretch__train__synthetic__IMG_0156__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0156.png,blob,4,zoom-out-0.87+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0156__007.png,train/masks/mms_stretch__train__synthetic__IMG_0156__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0156.png,scratch_cluster,1,zoom-none+bg-none
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0130__000.png,train/masks/mms_stretch__train__clean__IMG_0130__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0130.png,zero,,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0130__000.png,train/masks/mms_stretch__train__synthetic__IMG_0130__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0130.png,scratch,2,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0130__001.png,train/masks/mms_stretch__train__synthetic__IMG_0130__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0130.png,blob,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0130__002.png,train/masks/mms_stretch__train__synthetic__IMG_0130__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0130.png,blob,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0130__003.png,train/masks/mms_stretch__train__synthetic__IMG_0130__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0130.png,scratch,4,zoom-out-0.84+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0130__004.png,train/masks/mms_stretch__train__synthetic__IMG_0130__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0130.png,scratch_cluster,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0130__005.png,train/masks/mms_stretch__train__synthetic__IMG_0130__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0130.png,blob,4,zoom-out-0.83+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0130__006.png,train/masks/mms_stretch__train__synthetic__IMG_0130__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0130.png,blob,4,zoom-out-0.85+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0130__007.png,train/masks/mms_stretch__train__synthetic__IMG_0130__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0130.png,scratch_cluster,5,zoom-in-1.19+bg-recolor
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0059__000.png,train/masks/mms_stretch__train__clean__IMG_0059__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0059.png,zero,,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0059__000.png,train/masks/mms_stretch__train__synthetic__IMG_0059__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0059.png,scratch_cluster,1,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0059__001.png,train/masks/mms_stretch__train__synthetic__IMG_0059__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0059.png,blob,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0059__002.png,train/masks/mms_stretch__train__synthetic__IMG_0059__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0059.png,scratch_cluster,1,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0059__003.png,train/masks/mms_stretch__train__synthetic__IMG_0059__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0059.png,blob,4,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0059__004.png,train/masks/mms_stretch__train__synthetic__IMG_0059__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0059.png,scratch,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0059__005.png,train/masks/mms_stretch__train__synthetic__IMG_0059__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0059.png,blob,2,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0059__006.png,train/masks/mms_stretch__train__synthetic__IMG_0059__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0059.png,blob,1,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0059__007.png,train/masks/mms_stretch__train__synthetic__IMG_0059__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0059.png,scratch_cluster,1,zoom-none+bg-none
